id,digit
10445,8
10446,9
10447,9
10448,8
10449,3
10450,2
10451,1
10452,9
10453,4
10454,2
10455,8
10456,1
10457,2
10458,8
10459,9
10460,4
10461,1
10462,2
10463,7
10464,8
10465,0
10466,0
10467,5
10468,2
10469,8
10470,1
10471,1
10472,4
10473,6
10474,7
10475,1
10476,8
10477,6
10478,9
10479,6
10480,6
10481,0
10482,4
10483,8
10484,7
10485,3
10486,1
10487,8
10488,8
10489,0
10490,5
10491,9
10492,8
10493,3
10494,9
10495,3
10496,3
10497,8
10498,9
10499,4
10500,4
10501,0
10502,2
10503,5
10504,6
10505,6
10506,7
10507,4
10508,1
10509,1
10510,2
10511,3
10512,0
10513,0
10514,8
10515,6
10516,5
10517,8
10518,7
10519,4
10520,7
10521,8
10522,6
10523,6
10524,8
10525,3
10526,2
10527,8
10528,7
10529,7
10530,7
10531,0
10532,1
10533,1
10534,1
10535,7
10536,9
10537,5
10538,3
10539,1
10540,7
10541,6
10542,0
10543,3
10544,8
10545,6
10546,1
10547,1
10548,9
10549,9
10550,8
10551,1
10552,1
10553,6
10554,2
10555,8
10556,1
10557,2
10558,6
10559,9
10560,7
10561,6
10562,8
10563,6
10564,8
10565,1
10566,6
10567,3
10568,8
10569,2
10570,4
10571,3
10572,8
10573,9
10574,9
10575,7
10576,1
10577,0
10578,3
10579,1
10580,8
10581,9
10582,0
10583,5
10584,1
10585,8
10586,2
10587,7
10588,8
10589,3
10590,1
10591,9
10592,8
10593,6
10594,5
10595,8
10596,8
10597,4
10598,4
10599,6
10600,4
10601,6
10602,0
10603,9
10604,6
10605,3
10606,6
10607,6
10608,1
10609,8
10610,6
10611,1
10612,8
10613,8
10614,1
10615,9
10616,1
10617,1
10618,1
10619,4
10620,6
10621,6
10622,5
10623,6
10624,8
10625,3
10626,7
10627,8
10628,6
10629,0
10630,8
10631,7
10632,7
10633,1
10634,1
10635,4
10636,8
10637,5
10638,2
10639,7
10640,2
10641,8
10642,2
10643,8
10644,1
10645,1
10646,7
10647,8
10648,2
10649,1
10650,1
10651,7
10652,8
10653,5
10654,5
10655,1
10656,1
10657,8
10658,3
10659,9
10660,2
10661,3
10662,2
10663,6
10664,5
10665,4
10666,1
10667,8
10668,2
10669,7
10670,9
10671,2
10672,7
10673,2
10674,9
10675,1
10676,0
10677,1
10678,2
10679,6
10680,8
10681,1
10682,1
10683,1
10684,8
10685,8
10686,1
10687,8
10688,0
10689,2
10690,8
10691,7
10692,1
10693,2
10694,3
10695,3
10696,8
10697,8
10698,7
10699,8
10700,9
10701,6
10702,1
10703,2
10704,6
10705,6
10706,2
10707,2
10708,6
10709,5
10710,4
10711,8
10712,6
10713,8
10714,1
10715,2
10716,2
10717,9
10718,6
10719,9
10720,0
10721,8
10722,5
10723,2
10724,4
10725,1
10726,2
10727,1
10728,8
10729,1
10730,9
10731,5
10732,9
10733,5
10734,9
10735,8
10736,6
10737,8
10738,2
10739,8
10740,1
10741,8
10742,6
10743,7
10744,1
10745,0
10746,8
10747,4
10748,8
10749,2
10750,3
10751,4
10752,0
10753,3
10754,4
10755,1
10756,2
10757,4
10758,6
10759,8
10760,3
10761,2
10762,0
10763,5
10764,1
10765,6
10766,8
10767,6
10768,5
10769,4
10770,8
10771,2
10772,7
10773,7
10774,1
10775,1
10776,7
10777,9
10778,1
10779,7
10780,8
10781,7
10782,2
10783,8
10784,8
10785,8
10786,6
10787,5
10788,7
10789,2
10790,1
10791,7
10792,5
10793,2
10794,7
10795,1
10796,6
10797,5
10798,1
10799,9
10800,0
10801,8
10802,3
10803,7
10804,5
10805,1
10806,1
10807,5
10808,0
10809,8
10810,8
10811,8
10812,8
10813,6
10814,8
10815,6
10816,8
10817,7
10818,4
10819,8
10820,9
10821,1
10822,1
10823,3
10824,0
10825,0
10826,3
10827,7
10828,8
10829,2
10830,2
10831,9
10832,6
10833,8
10834,2
10835,5
10836,3
10837,5
10838,1
10839,8
10840,8
10841,9
10842,4
10843,6
10844,8
10845,1
10846,1
10847,9
10848,8
10849,1
10850,8
10851,2
10852,4
10853,8
10854,8
10855,1
10856,1
10857,1
10858,9
10859,7
10860,9
10861,8
10862,6
10863,3
10864,3
10865,0
10866,8
10867,3
10868,1
10869,7
10870,3
10871,2
10872,5
10873,3
10874,3
10875,1
10876,5
10877,9
10878,1
10879,5
10880,7
10881,1
10882,1
10883,0
10884,3
10885,6
10886,9
10887,1
10888,3
10889,6
10890,8
10891,8
10892,1
10893,9
10894,8
10895,1
10896,3
10897,1
10898,1
10899,3
10900,4
10901,5
10902,1
10903,1
10904,7
10905,0
10906,0
10907,5
10908,7
10909,9
10910,3
10911,6
10912,6
10913,5
10914,8
10915,1
10916,8
10917,8
10918,6
10919,2
10920,4
10921,9
10922,5
10923,8
10924,4
10925,7
10926,0
10927,4
10928,2
10929,9
10930,3
10931,8
10932,2
10933,0
10934,7
10935,1
10936,1
10937,2
10938,8
10939,5
10940,8
10941,0
10942,1
10943,3
10944,2
10945,8
10946,7
10947,5
10948,4
10949,4
10950,8
10951,8
10952,7
10953,6
10954,7
10955,1
10956,7
10957,7
10958,9
10959,8
10960,0
10961,0
10962,8
10963,8
10964,9
10965,4
10966,3
10967,3
10968,8
10969,3
10970,9
10971,2
10972,6
10973,8
10974,1
10975,7
10976,7
10977,6
10978,8
10979,9
10980,0
10981,9
10982,8
10983,7
10984,1
10985,9
10986,8
10987,8
10988,0
10989,0
10990,5
10991,4
10992,5
10993,7
10994,8
10995,8
10996,2
10997,8
10998,8
10999,1
11000,1
11001,9
11002,8
11003,0
11004,7
11005,5
11006,4
11007,4
11008,3
11009,1
11010,4
11011,2
11012,4
11013,8
11014,5
11015,7
11016,2
11017,3
11018,9
11019,5
11020,7
11021,0
11022,3
11023,1
11024,8
11025,8
11026,1
11027,4
11028,8
11029,8
11030,0
11031,1
11032,4
11033,1
11034,9
11035,1
11036,3
11037,9
11038,8
11039,0
11040,0
11041,0
11042,5
11043,3
11044,0
11045,8
11046,2
11047,2
11048,6
11049,8
11050,5
11051,2
11052,1
11053,8
11054,3
11055,7
11056,1
11057,8
11058,8
11059,0
11060,6
11061,1
11062,8
11063,1
11064,9
11065,3
11066,0
11067,8
11068,8
11069,1
11070,5
11071,8
11072,8
11073,5
11074,3
11075,8
11076,2
11077,0
11078,8
11079,5
11080,7
11081,9
11082,7
11083,3
11084,1
11085,5
11086,1
11087,8
11088,1
11089,7
11090,2
11091,8
11092,6
11093,9
11094,5
11095,8
11096,2
11097,2
11098,0
11099,6
11100,8
11101,2
11102,3
11103,6
11104,2
11105,8
11106,9
11107,4
11108,5
11109,8
11110,1
11111,1
11112,8
11113,4
11114,1
11115,6
11116,6
11117,7
11118,7
11119,8
11120,8
11121,1
11122,1
11123,8
11124,6
11125,7
11126,5
11127,7
11128,1
11129,2
11130,8
11131,5
11132,8
11133,6
11134,6
11135,7
11136,2
11137,7
11138,6
11139,8
11140,6
11141,4
11142,6
11143,2
11144,2
11145,1
11146,4
11147,7
11148,5
11149,8
11150,1
11151,1
11152,8
11153,0
11154,1
11155,8
11156,7
11157,9
11158,0
11159,8
11160,5
11161,8
11162,1
11163,1
11164,0
11165,5
11166,0
11167,8
11168,9
11169,8
11170,6
11171,8
11172,4
11173,1
11174,0
11175,1
11176,2
11177,5
11178,8
11179,7
11180,8
11181,8
11182,6
11183,5
11184,8
11185,8
11186,9
11187,4
11188,4
11189,8
11190,8
11191,2
11192,6
11193,2
11194,9
11195,8
11196,0
11197,6
11198,4
11199,2
11200,0
11201,6
11202,8
11203,8
11204,7
11205,6
11206,0
11207,1
11208,8
11209,0
11210,1
11211,8
11212,8
11213,5
11214,1
11215,3
11216,5
11217,4
11218,4
11219,8
11220,1
11221,8
11222,4
11223,2
11224,3
11225,2
11226,8
11227,1
11228,1
11229,5
11230,8
11231,6
11232,5
11233,0
11234,2
11235,8
11236,6
11237,6
11238,9
11239,8
11240,8
11241,0
11242,8
11243,8
11244,6
11245,0
11246,2
11247,4
11248,5
11249,2
11250,8
11251,9
11252,2
11253,5
11254,1
11255,0
11256,2
11257,6
11258,4
11259,2
11260,8
11261,9
11262,4
11263,4
11264,8
11265,8
11266,8
11267,1
11268,6
11269,3
11270,8
11271,3
11272,8
11273,4
11274,2
11275,2
11276,5
11277,3
11278,0
11279,2
11280,2
11281,5
11282,9
11283,7
11284,8
11285,1
11286,0
11287,1
11288,5
11289,2
11290,8
11291,1
11292,6
11293,1
11294,1
11295,2
11296,7
11297,6
11298,6
11299,1
11300,1
11301,2
11302,4
11303,9
11304,5
11305,1
11306,7
11307,3
11308,1
11309,3
11310,1
11311,9
11312,9
11313,1
11314,1
11315,6
11316,8
11317,6
11318,4
11319,5
11320,2
11321,0
11322,8
11323,4
11324,1
11325,8
11326,7
11327,1
11328,5
11329,9
11330,8
11331,5
11332,8
11333,8
11334,8
11335,5
11336,2
11337,8
11338,2
11339,1
11340,5
11341,8
11342,1
11343,8
11344,7
11345,3
11346,8
11347,3
11348,6
11349,9
11350,3
11351,2
11352,8
11353,1
11354,2
11355,3
11356,8
11357,8
11358,6
11359,9
11360,5
11361,2
11362,1
11363,8
11364,8
11365,3
11366,8
11367,9
11368,4
11369,3
11370,8
11371,5
11372,2
11373,2
11374,3
11375,8
11376,4
11377,1
11378,8
11379,5
11380,7
11381,8
11382,4
11383,8
11384,8
11385,7
11386,1
11387,9
11388,2
11389,3
11390,8
11391,8
11392,2
11393,9
11394,3
11395,1
11396,6
11397,6
11398,3
11399,2
11400,7
11401,8
11402,8
11403,5
11404,6
11405,1
11406,3
11407,9
11408,0
11409,2
11410,9
11411,6
11412,3
11413,8
11414,9
11415,8
11416,8
11417,8
11418,7
11419,9
11420,1
11421,2
11422,1
11423,1
11424,0
11425,7
11426,8
11427,1
11428,2
11429,6
11430,7
11431,8
11432,8
11433,6
11434,3
11435,3
11436,6
11437,1
11438,8
11439,5
11440,3
11441,6
11442,9
11443,8
11444,3
11445,8
11446,6
11447,2
11448,8
11449,6
11450,7
11451,5
11452,1
11453,8
11454,4
11455,4
11456,2
11457,9
11458,1
11459,9
11460,0
11461,2
11462,8
11463,7
11464,8
11465,3
11466,9
11467,7
11468,1
11469,5
11470,1
11471,3
11472,9
11473,8
11474,4
11475,1
11476,1
11477,2
11478,0
11479,5
11480,2
11481,6
11482,4
11483,8
11484,7
11485,4
11486,2
11487,6
11488,3
11489,3
11490,3
11491,6
11492,8
11493,6
11494,9
11495,0
11496,8
11497,5
11498,2
11499,4
11500,8
11501,0
11502,2
11503,3
11504,6
11505,8
11506,1
11507,6
11508,8
11509,8
11510,8
11511,1
11512,1
11513,1
11514,4
11515,8
11516,1
11517,5
11518,8
11519,2
11520,9
11521,8
11522,1
11523,1
11524,7
11525,5
11526,3
11527,8
11528,9
11529,0
11530,4
11531,2
11532,6
11533,0
11534,2
11535,7
11536,4
11537,9
11538,4
11539,9
11540,8
11541,5
11542,8
11543,9
11544,2
11545,1
11546,4
11547,4
11548,8
11549,7
11550,8
11551,3
11552,8
11553,5
11554,1
11555,4
11556,0
11557,2
11558,3
11559,8
11560,9
11561,0
11562,9
11563,1
11564,2
11565,6
11566,7
11567,7
11568,2
11569,1
11570,8
11571,5
11572,7
11573,8
11574,1
11575,8
11576,7
11577,9
11578,9
11579,5
11580,2
11581,8
11582,6
11583,1
11584,6
11585,8
11586,2
11587,1
11588,2
11589,1
11590,4
11591,8
11592,7
11593,1
11594,0
11595,6
11596,8
11597,4
11598,0
11599,1
11600,8
11601,0
11602,9
11603,4
11604,8
11605,8
11606,4
11607,8
11608,8
11609,8
11610,9
11611,0
11612,0
11613,8
11614,3
11615,9
11616,6
11617,7
11618,8
11619,4
11620,8
11621,9
11622,7
11623,8
11624,2
11625,9
11626,3
11627,8
11628,2
11629,8
11630,6
11631,7
11632,9
11633,7
11634,8
11635,8
11636,2
11637,9
11638,5
11639,8
11640,8
11641,5
11642,7
11643,8
11644,6
11645,8
11646,3
11647,0
11648,8
11649,7
11650,8
11651,5
11652,5
11653,0
11654,9
11655,1
11656,3
11657,0
11658,1
11659,9
11660,6
11661,5
11662,3
11663,8
11664,1
11665,8
11666,1
11667,6
11668,0
11669,7
11670,3
11671,4
11672,8
11673,5
11674,8
11675,2
11676,3
11677,5
11678,2
11679,8
11680,3
11681,1
11682,8
11683,9
11684,8
11685,2
11686,7
11687,2
11688,2
11689,9
11690,8
11691,2
11692,8
11693,6
11694,1
11695,5
11696,7
11697,5
11698,8
11699,8
11700,1
11701,7
11702,5
11703,8
11704,8
11705,3
11706,7
11707,1
11708,1
11709,6
11710,3
11711,8
11712,2
11713,4
11714,6
11715,8
11716,0
11717,8
11718,1
11719,4
11720,6
11721,8
11722,7
11723,8
11724,5
11725,3
11726,8
11727,1
11728,2
11729,5
11730,8
11731,6
11732,1
11733,8
11734,0
11735,1
11736,1
11737,8
11738,0
11739,1
11740,3
11741,9
11742,1
11743,8
11744,6
11745,9
11746,3
11747,8
11748,4
11749,8
11750,0
11751,3
11752,2
11753,0
11754,7
11755,4
11756,6
11757,6
11758,9
11759,0
11760,6
11761,6
11762,8
11763,8
11764,9
11765,9
11766,1
11767,1
11768,9
11769,0
11770,8
11771,2
11772,8
11773,7
11774,3
11775,9
11776,2
11777,6
11778,6
11779,6
11780,8
11781,8
11782,5
11783,8
11784,3
11785,8
11786,7
11787,8
11788,3
11789,7
11790,3
11791,3
11792,0
11793,9
11794,8
11795,4
11796,2
11797,2
11798,1
11799,6
11800,4
11801,4
11802,9
11803,6
11804,8
11805,8
11806,0
11807,8
11808,9
11809,1
11810,8
11811,2
11812,8
11813,0
11814,2
11815,3
11816,9
11817,4
11818,3
11819,5
11820,9
11821,3
11822,2
11823,9
11824,2
11825,9
11826,7
11827,9
11828,4
11829,5
11830,4
11831,0
11832,6
11833,2
11834,8
11835,8
11836,8
11837,9
11838,8
11839,1
11840,2
11841,7
11842,4
11843,8
11844,8
11845,1
11846,6
11847,0
11848,0
11849,2
11850,6
11851,1
11852,4
11853,5
11854,6
11855,6
11856,8
11857,6
11858,0
11859,8
11860,6
11861,5
11862,8
11863,1
11864,2
11865,8
11866,7
11867,4
11868,2
11869,8
11870,6
11871,3
11872,5
11873,6
11874,9
11875,2
11876,0
11877,8
11878,3
11879,7
11880,9
11881,1
11882,5
11883,0
11884,7
11885,4
11886,8
11887,1
11888,7
11889,3
11890,1
11891,8
11892,0
11893,4
11894,9
11895,1
11896,7
11897,1
11898,1
11899,2
11900,6
11901,7
11902,9
11903,2
11904,2
11905,0
11906,8
11907,1
11908,1
11909,8
11910,1
11911,9
11912,8
11913,7
11914,9
11915,1
11916,1
11917,1
11918,2
11919,8
11920,8
11921,8
11922,1
11923,9
11924,8
11925,1
11926,1
11927,5
11928,9
11929,1
11930,6
11931,6
11932,8
11933,9
11934,3
11935,9
11936,1
11937,6
11938,5
11939,6
11940,6
11941,4
11942,0
11943,8
11944,8
11945,8
11946,8
11947,2
11948,8
11949,9
11950,2
11951,4
11952,2
11953,0
11954,7
11955,2
11956,1
11957,0
11958,8
11959,8
11960,6
11961,1
11962,0
11963,9
11964,1
11965,8
11966,4
11967,2
11968,7
11969,8
11970,0
11971,4
11972,0
11973,2
11974,3
11975,6
11976,8
11977,8
11978,9
11979,0
11980,8
11981,8
11982,4
11983,8
11984,9
11985,5
11986,2
11987,9
11988,4
11989,8
11990,4
11991,8
11992,2
11993,4
11994,1
11995,3
11996,8
11997,8
11998,9
11999,5
12000,1
12001,2
12002,0
12003,1
12004,8
12005,7
12006,2
12007,9
12008,1
12009,7
12010,9
12011,4
12012,5
12013,1
12014,3
12015,2
12016,1
12017,1
12018,8
12019,8
12020,8
12021,3
12022,2
12023,8
12024,8
12025,6
12026,1
12027,8
12028,8
12029,5
12030,2
12031,8
12032,6
12033,8
12034,8
12035,7
12036,6
12037,2
12038,7
12039,5
12040,5
12041,8
12042,8
12043,8
12044,9
12045,8
12046,9
12047,3
12048,8
12049,0
12050,3
12051,1
12052,8
12053,0
12054,7
12055,8
12056,6
12057,0
12058,6
12059,6
12060,8
12061,8
12062,9
12063,8
12064,7
12065,1
12066,1
12067,1
12068,5
12069,9
12070,8
12071,6
12072,4
12073,4
12074,8
12075,9
12076,8
12077,9
12078,1
12079,0
12080,0
12081,1
12082,8
12083,2
12084,8
12085,8
12086,9
12087,7
12088,8
12089,5
12090,8
12091,6
12092,1
12093,3
12094,8
12095,3
12096,3
12097,9
12098,7
12099,6
12100,8
12101,1
12102,8
12103,1
12104,9
12105,9
12106,4
12107,2
12108,9
12109,5
12110,8
12111,3
12112,8
12113,1
12114,0
12115,2
12116,2
12117,8
12118,5
12119,0
12120,2
12121,1
12122,5
12123,4
12124,9
12125,4
12126,2
12127,8
12128,1
12129,0
12130,4
12131,5
12132,1
12133,6
12134,1
12135,4
12136,8
12137,8
12138,1
12139,5
12140,0
12141,0
12142,9
12143,1
12144,2
12145,4
12146,1
12147,4
12148,7
12149,0
12150,3
12151,3
12152,8
12153,6
12154,8
12155,1
12156,4
12157,8
12158,8
12159,8
12160,2
12161,2
12162,2
12163,9
12164,3
12165,1
12166,8
12167,3
12168,6
12169,0
12170,8
12171,8
12172,2
12173,2
12174,6
12175,8
12176,8
12177,9
12178,8
12179,2
12180,9
12181,7
12182,2
12183,3
12184,7
12185,7
12186,9
12187,1
12188,1
12189,1
12190,8
12191,8
12192,2
12193,8
12194,1
12195,8
12196,9
12197,5
12198,9
12199,2
12200,0
12201,2
12202,8
12203,1
12204,8
12205,1
12206,6
12207,2
12208,7
12209,1
12210,0
12211,8
12212,0
12213,2
12214,9
12215,1
12216,4
12217,1
12218,2
12219,0
12220,7
12221,8
12222,8
12223,4
12224,7
12225,3
12226,8
12227,8
12228,6
12229,8
12230,8
12231,1
12232,9
12233,0
12234,7
12235,1
12236,9
12237,8
12238,2
12239,8
12240,8
12241,6
12242,7
12243,8
12244,9
12245,7
12246,8
12247,3
12248,3
12249,1
12250,8
12251,1
12252,6
12253,8
12254,3
12255,2
12256,2
12257,5
12258,6
12259,8
12260,3
12261,9
12262,1
12263,8
12264,9
12265,3
12266,0
12267,8
12268,8
12269,9
12270,1
12271,2
12272,2
12273,3
12274,1
12275,8
12276,2
12277,3
12278,6
12279,3
12280,4
12281,1
12282,0
12283,8
12284,8
12285,8
12286,9
12287,6
12288,0
12289,8
12290,0
12291,0
12292,9
12293,6
12294,8
12295,7
12296,8
12297,1
12298,8
12299,4
12300,5
12301,4
12302,9
12303,8
12304,6
12305,8
12306,2
12307,7
12308,6
12309,0
12310,1
12311,9
12312,9
12313,2
12314,3
12315,1
12316,2
12317,5
12318,9
12319,1
12320,6
12321,3
12322,8
12323,5
12324,4
12325,2
12326,8
12327,3
12328,8
12329,6
12330,5
12331,5
12332,9
12333,8
12334,5
12335,2
12336,8
12337,8
12338,8
12339,2
12340,8
12341,9
12342,8
12343,7
12344,8
12345,6
12346,3
12347,9
12348,8
12349,9
12350,9
12351,8
12352,9
12353,3
12354,1
12355,8
12356,2
12357,8
12358,7
12359,0
12360,3
12361,8
12362,1
12363,8
12364,8
12365,0
12366,3
12367,6
12368,6
12369,2
12370,7
12371,0
12372,0
12373,9
12374,2
12375,9
12376,7
12377,9
12378,3
12379,0
12380,2
12381,8
12382,8
12383,8
12384,7
12385,3
12386,3
12387,1
12388,1
12389,1
12390,8
12391,7
12392,8
12393,5
12394,8
12395,1
12396,0
12397,5
12398,8
12399,5
12400,5
12401,9
12402,4
12403,8
12404,8
12405,1
12406,3
12407,8
12408,4
12409,1
12410,1
12411,1
12412,9
12413,6
12414,7
12415,9
12416,4
12417,1
12418,9
12419,8
12420,8
12421,1
12422,7
12423,0
12424,8
12425,0
12426,8
12427,1
12428,8
12429,4
12430,1
12431,0
12432,5
12433,8
12434,3
12435,1
12436,2
12437,3
12438,6
12439,8
12440,7
12441,0
12442,3
12443,0
12444,6
12445,0
12446,3
12447,8
12448,7
12449,2
12450,0
12451,6
12452,4
12453,0
12454,6
12455,2
12456,4
12457,2
12458,8
12459,8
12460,6
12461,7
12462,2
12463,8
12464,6
12465,5
12466,0
12467,1
12468,9
12469,1
12470,1
12471,8
12472,8
12473,4
12474,5
12475,4
12476,2
12477,8
12478,3
12479,8
12480,8
12481,9
12482,6
12483,1
12484,8
12485,9
12486,9
12487,3
12488,4
12489,1
12490,8
12491,7
12492,8
12493,6
12494,0
12495,3
12496,2
12497,8
12498,1
12499,8
12500,6
12501,7
12502,3
12503,8
12504,8
12505,8
12506,1
12507,3
12508,7
12509,1
12510,2
12511,8
12512,0
12513,1
12514,4
12515,5
12516,2
12517,7
12518,7
12519,5
12520,1
12521,3
12522,1
12523,4
12524,8
12525,8
12526,8
12527,6
12528,5
12529,2
12530,8
12531,2
12532,3
12533,4
12534,8
12535,8
12536,1
12537,8
12538,8
12539,8
12540,6
12541,9
12542,9
12543,1
12544,2
12545,6
12546,0
12547,2
12548,6
12549,6
12550,8
12551,8
12552,3
12553,8
12554,8
12555,1
12556,9
12557,6
12558,0
12559,8
12560,6
12561,8
12562,9
12563,8
12564,8
12565,3
12566,4
12567,8
12568,1
12569,6
12570,7
12571,9
12572,8
12573,8
12574,0
12575,9
12576,9
12577,8
12578,9
12579,3
12580,2
12581,1
12582,2
12583,7
12584,6
12585,7
12586,3
12587,6
12588,3
12589,0
12590,8
12591,6
12592,1
12593,6
12594,2
12595,1
12596,5
12597,1
12598,2
12599,5
12600,2
12601,9
12602,9
12603,8
12604,5
12605,3
12606,5
12607,7
12608,8
12609,6
12610,6
12611,4
12612,5
12613,8
12614,9
12615,9
12616,6
12617,1
12618,3
12619,8
12620,6
12621,6
12622,8
12623,0
12624,3
12625,5
12626,7
12627,9
12628,5
12629,1
12630,8
12631,8
12632,9
12633,0
12634,2
12635,0
12636,6
12637,1
12638,1
12639,4
12640,1
12641,1
12642,0
12643,8
12644,0
12645,8
12646,4
12647,8
12648,4
12649,5
12650,3
12651,2
12652,4
12653,8
12654,8
12655,0
12656,2
12657,0
12658,3
12659,1
12660,8
12661,8
12662,7
12663,8
12664,2
12665,1
12666,2
12667,1
12668,8
12669,8
12670,8
12671,5
12672,7
12673,0
12674,8
12675,0
12676,7
12677,8
12678,1
12679,5
12680,0
12681,3
12682,1
12683,2
12684,8
12685,9
12686,8
12687,7
12688,3
12689,6
12690,8
12691,2
12692,6
12693,2
12694,4
12695,2
12696,8
12697,6
12698,6
12699,8
12700,5
12701,8
12702,5
12703,1
12704,6
12705,0
12706,2
12707,6
12708,8
12709,8
12710,7
12711,4
12712,3
12713,0
12714,8
12715,0
12716,6
12717,8
12718,8
12719,4
12720,2
12721,1
12722,8
12723,8
12724,8
12725,7
12726,6
12727,4
12728,1
12729,7
12730,3
12731,5
12732,8
12733,4
12734,0
12735,8
12736,4
12737,3
12738,9
12739,1
12740,1
12741,8
12742,9
12743,1
12744,3
12745,7
12746,3
12747,4
12748,8
12749,5
12750,6
12751,4
12752,7
12753,3
12754,8
12755,8
12756,5
12757,2
12758,3
12759,7
12760,5
12761,3
12762,2
12763,8
12764,0
12765,2
12766,6
12767,5
12768,9
12769,1
12770,4
12771,2
12772,8
12773,7
12774,5
12775,4
12776,5
12777,8
12778,4
12779,3
12780,3
12781,5
12782,8
12783,7
12784,2
12785,4
12786,8
12787,3
12788,7
12789,8
12790,8
12791,4
12792,8
12793,8
12794,1
12795,8
12796,2
12797,8
12798,1
12799,8
12800,5
12801,3
12802,9
12803,6
12804,2
12805,9
12806,1
12807,4
12808,4
12809,6
12810,2
12811,6
12812,8
12813,8
12814,7
12815,5
12816,5
12817,3
12818,3
12819,5
12820,1
12821,1
12822,4
12823,8
12824,0
12825,6
12826,0
12827,4
12828,5
12829,8
12830,0
12831,1
12832,3
12833,8
12834,7
12835,1
12836,3
12837,1
12838,1
12839,6
12840,8
12841,0
12842,1
12843,5
12844,5
12845,8
12846,7
12847,4
12848,3
12849,8
12850,6
12851,7
12852,1
12853,1
12854,6
12855,4
12856,1
12857,1
12858,6
12859,2
12860,6
12861,8
12862,1
12863,5
12864,6
12865,7
12866,0
12867,9
12868,5
12869,8
12870,7
12871,6
12872,8
12873,1
12874,9
12875,8
12876,2
12877,7
12878,8
12879,9
12880,8
12881,6
12882,8
12883,8
12884,3
12885,8
12886,4
12887,3
12888,9
12889,2
12890,7
12891,8
12892,7
12893,1
12894,0
12895,8
12896,8
12897,9
12898,6
12899,7
12900,1
12901,8
12902,6
12903,6
12904,2
12905,8
12906,3
12907,1
12908,8
12909,3
12910,4
12911,2
12912,3
12913,4
12914,4
12915,4
12916,9
12917,8
12918,8
12919,1
12920,7
12921,3
12922,3
12923,7
12924,5
12925,3
12926,8
12927,4
12928,8
12929,8
12930,9
12931,9
12932,8
12933,1
12934,8
12935,8
12936,9
12937,3
12938,9
12939,8
12940,8
12941,5
12942,8
12943,6
12944,6
12945,9
12946,2
12947,5
12948,2
12949,1
12950,4
12951,2
12952,8
12953,6
12954,7
12955,1
12956,8
12957,8
12958,7
12959,8
12960,1
12961,2
12962,3
12963,6
12964,8
12965,3
12966,6
12967,8
12968,3
12969,8
12970,0
12971,8
12972,4
12973,5
12974,7
12975,7
12976,8
12977,4
12978,3
12979,7
12980,7
12981,2
12982,1
12983,3
12984,6
12985,4
12986,3
12987,9
12988,8
12989,2
12990,2
12991,0
12992,1
12993,4
12994,8
12995,7
12996,1
12997,8
12998,5
12999,7
13000,8
13001,3
13002,7
13003,8
13004,1
13005,8
13006,8
13007,4
13008,8
13009,3
13010,3
13011,6
13012,8
13013,8
13014,8
13015,3
13016,1
13017,6
13018,0
13019,8
13020,1
13021,3
13022,3
13023,8
13024,9
13025,8
13026,4
13027,8
13028,3
13029,3
13030,1
13031,8
13032,8
13033,8
13034,1
13035,7
13036,5
13037,6
13038,6
13039,4
13040,8
13041,1
13042,1
13043,4
13044,0
13045,1
13046,0
13047,1
13048,1
13049,8
13050,5
13051,8
13052,7
13053,2
13054,8
13055,4
13056,4
13057,0
13058,0
13059,9
13060,4
13061,1
13062,0
13063,4
13064,8
13065,8
13066,7
13067,8
13068,0
13069,6
13070,0
13071,8
13072,8
13073,9
13074,9
13075,8
13076,8
13077,8
13078,6
13079,0
13080,1
13081,1
13082,9
13083,0
13084,3
13085,4
13086,4
13087,1
13088,8
13089,3
13090,1
13091,9
13092,2
13093,0
13094,8
13095,8
13096,3
13097,8
13098,8
13099,6
13100,5
13101,2
13102,8
13103,0
13104,2
13105,8
13106,1
13107,6
13108,9
13109,4
13110,8
13111,1
13112,8
13113,5
13114,2
13115,7
13116,8
13117,6
13118,0
13119,2
13120,6
13121,8
13122,2
13123,0
13124,8
13125,7
13126,3
13127,8
13128,4
13129,7
13130,1
13131,6
13132,9
13133,3
13134,1
13135,7
13136,6
13137,4
13138,9
13139,1
13140,1
13141,8
13142,2
13143,2
13144,6
13145,3
13146,8
13147,5
13148,1
13149,8
13150,8
13151,7
13152,6
13153,9
13154,6
13155,6
13156,7
13157,0
13158,0
13159,2
13160,0
13161,7
13162,1
13163,7
13164,8
13165,6
13166,8
13167,9
13168,9
13169,1
13170,3
13171,2
13172,1
13173,9
13174,0
13175,1
13176,9
13177,7
13178,5
13179,6
13180,1
13181,8
13182,6
13183,4
13184,5
13185,3
13186,0
13187,6
13188,6
13189,8
13190,1
13191,3
13192,0
13193,7
13194,1
13195,1
13196,3
13197,5
13198,8
13199,6
13200,8
13201,8
13202,4
13203,8
13204,8
13205,3
13206,3
13207,0
13208,8
13209,5
13210,5
13211,4
13212,9
13213,8
13214,8
13215,1
13216,8
13217,6
13218,2
13219,8
13220,8
13221,7
13222,8
13223,8
13224,8
13225,6
13226,4
13227,8
13228,8
13229,0
13230,0
13231,2
13232,1
13233,5
13234,8
13235,5
13236,2
13237,8
13238,1
13239,8
13240,2
13241,6
13242,1
13243,0
